x,y,z
-1.342777758836746216e-01,1.071510076522827148e+00,9.752389043569564819e-02
-2.428847551345825195e-01,1.064146995544433594e+00,9.870686382055282593e-02
-3.516798913478851318e-01,1.046721577644348145e+00,9.774191677570343018e-02
-4.593489766120910645e-01,1.018021464347839355e+00,9.535312652587890625e-02
-5.641126036643981934e-01,9.770715832710266113e-01,9.239051491022109985e-02
-6.637612581253051758e-01,9.232355356216430664e-01,8.933003991842269897e-02
-7.559927701950073242e-01,8.566438555717468262e-01,8.625699579715728760e-02
-8.387894630432128906e-01,7.782827615737915039e-01,8.322896808385848999e-02
-9.104174375534057617e-01,6.896142363548278809e-01,8.044762164354324341e-02
-9.693124294281005859e-01,5.923342704772949219e-01,7.797655463218688965e-02
-1.014527201652526855e+00,4.885703921318054199e-01,7.543785125017166138e-02
-1.046617627143859863e+00,3.809374868869781494e-01,7.227233052253723145e-02
-1.067751884460449219e+00,2.718828618526458740e-01,6.848070770502090454e-02
-1.080278038978576660e+00,1.628255099058151245e-01,6.506688892841339111e-02
-1.084823369979858398e+00,5.414106696844100952e-02,6.358056515455245972e-02
-1.079964399337768555e+00,-5.389901623129844666e-02,6.507957726716995239e-02
-1.064035534858703613e+00,-1.603778004646301270e-01,6.945251673460006714e-02
-1.037249326705932617e+00,-2.641163766384124756e-01,7.564771175384521484e-02
-1.001884698867797852e+00,-3.646564781665802002e-01,8.241970837116241455e-02
-9.604334235191345215e-01,-4.625206887722015381e-01,8.880697190761566162e-02
-9.137336611747741699e-01,-5.583713650703430176e-01,9.407038986682891846e-02
-8.608160018920898438e-01,-6.520431637763977051e-01,9.752389788627624512e-02
-8.001357316970825195e-01,-7.424179315567016602e-01,9.870687127113342285e-02
-7.306473255157470703e-01,-8.279246687889099121e-01,9.774192422628402710e-02
-6.519578099250793457e-01,-9.068187475204467773e-01,9.535313397645950317e-02
-5.641124844551086426e-01,-9.770717620849609375e-01,9.239052236080169678e-02
-4.676644802093505859e-01,-1.036451935768127441e+00,8.933002501726150513e-02
-3.638788759708404541e-01,-1.083030939102172852e+00,8.625699579715728760e-02
-2.546175420284271240e-01,-1.115554451942443848e+00,8.322895318269729614e-02
-1.420146822929382324e-01,-1.133251786231994629e+00,8.044761419296264648e-02
-2.832002379000186920e-02,-1.135616540908813477e+00,7.797653973102569580e-02
8.414932340383529663e-02,-1.122891664505004883e+00,7.543785125017166138e-02
1.934076100587844849e-01,-1.096866130828857422e+00,7.227232307195663452e-02
2.984185814857482910e-01,-1.060641646385192871e+00,6.848071515560150146e-02
3.991282880306243896e-01,-1.016960859298706055e+00,6.506691128015518188e-02
4.955241978168487549e-01,-9.665551185607910156e-01,6.358056515455245972e-02
5.866603255271911621e-01,-9.083268642425537109e-01,6.507959216833114624e-02
6.709091067314147949e-01,-8.412929177284240723e-01,6.945252418518066406e-02
7.473563551902770996e-01,-7.662258148193359375e-01,7.564773410558700562e-02
8.167442083358764648e-01,-6.853293776512145996e-01,8.241970837116241455e-02
8.807715773582458496e-01,-6.004990935325622559e-01,8.880697935819625854e-02
9.404308199882507324e-01,-5.121308565139770508e-01,9.407040476799011230e-02
9.950939416885375977e-01,-4.194666147232055664e-01,9.752389788627624512e-02
1.043020606040954590e+00,-3.217288553714752197e-01,9.870687127113342285e-02
1.082327485084533691e+00,-2.187965363264083862e-01,9.774193167686462402e-02
1.111306905746459961e+00,-1.112025827169418335e-01,9.535312652587890625e-02
1.128225088119506836e+00,1.972651375581335742e-07,9.239052236080169678e-02
1.117869257926940918e+00,0.000000000000000000e+00,1.018345877528190613e-01
1.121386408805847168e+00,1.122116371989250183e-01,9.716196358203887939e-02
1.109736680984497070e+00,2.243381142616271973e-01,9.246565401554107666e-02
1.082778215408325195e+00,3.339928686618804932e-01,8.792594820261001587e-02
1.040992498397827148e+00,4.388151764869689941e-01,8.384360373020172119e-02
9.852628111839294434e-01,5.365455746650695801e-01,8.040378242731094360e-02
9.171721339225769043e-01,6.253173947334289551e-01,7.741093635559082031e-02
8.393494486808776855e-01,7.042978405952453613e-01,7.448787987232208252e-02
7.549867033958435059e-01,7.740496993064880371e-01,7.168447971343994141e-02
6.665787696838378906e-01,8.358634114265441895e-01,6.984974443912506104e-02
5.750804543495178223e-01,8.903988599777221680e-01,7.025066763162612915e-02
4.803810715675354004e-01,9.370180368423461914e-01,7.368738949298858643e-02
3.825271427631378174e-01,9.746633768081665039e-01,7.989494502544403076e-02
2.823053896427154541e-01,1.003373146057128906e+00,8.772043883800506592e-02
1.806794255971908569e-01,1.024684429168701172e+00,9.578311443328857422e-02
7.796508073806762695e-02,1.040373086929321289e+00,1.029580384492874146e-01
-2.620654739439487457e-02,1.050844788551330566e+00,1.084132790565490723e-01
-1.321800500154495239e-01,1.054770708084106445e+00,1.115116626024246216e-01
-2.396663576364517212e-01,1.050046324729919434e+00,1.119357571005821228e-01
-3.476881682872772217e-01,1.034840822219848633e+00,1.099321171641349792e-01
-4.547596871852874756e-01,1.007850527763366699e+00,1.062738895416259766e-01
-5.589346885681152344e-01,9.681031703948974609e-01,1.018345877528190613e-01
-6.578714251518249512e-01,9.150432348251342773e-01,9.716195613145828247e-02
-7.491508722305297852e-01,8.488910198211669922e-01,9.246564656496047974e-02
-8.306354284286499023e-01,7.707169055938720703e-01,8.792594820261001587e-02
-9.005213379859924316e-01,6.821182370185852051e-01,8.384358882904052734e-02
-9.572935104370117188e-01,5.849896669387817383e-01,8.040377497673034668e-02
-1.000126838684082031e+00,4.816355407238006592e-01,7.741092890501022339e-02
-1.029614567756652832e+00,3.747488856315612793e-01,7.448787987232208252e-02
-1.047840118408203125e+00,2.668126821517944336e-01,7.168447226285934448e-02
-1.057168364524841309e+00,1.593423038721084595e-01,6.984973698854446411e-02
-1.058648228645324707e+00,5.283472687005996704e-02,7.025067508220672607e-02
-1.051671981811523438e+00,-5.248698964715003967e-02,7.368739694356918335e-02
-1.035346865653991699e+00,-1.560536623001098633e-01,7.989495992660522461e-02
-1.010099172592163086e+00,-2.572031319141387939e-01,8.772046118974685669e-02
-9.777423143386840820e-01,-3.558693826198577881e-01,9.578312933444976807e-02
-9.399719834327697754e-01,-4.526669979095458984e-01,1.029580608010292053e-01
-8.969548344612121582e-01,-5.481180548667907715e-01,1.084133163094520569e-01
-8.473680615425109863e-01,-6.418567895889282227e-01,1.115116700530052185e-01
-7.895334362983703613e-01,-7.325804233551025391e-01,1.119357645511627197e-01
-7.223541736602783203e-01,-8.185273408889770508e-01,1.099321246147155762e-01
-6.454440951347351074e-01,-8.977587819099426270e-01,1.062738895416259766e-01
-5.589345097541809082e-01,-9.681032299995422363e-01,1.018345877528190613e-01
-4.635147452354431152e-01,-1.027255177497863770e+00,9.716194123029708862e-02
-3.605856895446777344e-01,-1.073229312896728516e+00,9.246563911437988281e-02
-2.521423697471618652e-01,-1.104709863662719727e+00,8.792591094970703125e-02
-1.404710114002227783e-01,-1.120933532714843750e+00,8.384357392787933350e-02
-2.796886675059795380e-02,-1.121535301208496094e+00,8.040376007556915283e-02
8.295488357543945312e-02,-1.106953024864196777e+00,7.741092890501022339e-02
1.902655661106109619e-01,-1.079046726226806641e+00,7.448787242174148560e-02
2.928535640239715576e-01,-1.040862441062927246e+00,7.168446481227874756e-02
3.905900418758392334e-01,-9.952057003974914551e-01,6.984972953796386719e-02
4.835679531097412109e-01,-9.432336091995239258e-01,7.025069743394851685e-02
5.712913274765014648e-01,-8.845309615135192871e-01,7.368742674589157104e-02
6.528198719024658203e-01,-8.186097741127014160e-01,7.989496737718582153e-02
7.277942299842834473e-01,-7.461697459220886230e-01,8.772046118974685669e-02
7.970631718635559082e-01,-6.688150167465209961e-01,9.578309208154678345e-02
